initial_gap_m,lead_target_speed_mps,ego_target_speed_mps,repeats,success_rate,settled_count,final_gap_mean_m,final_gap_std_m,delta_gap_mean_m,delta_gap_std_m,settle_time_mean_s,settle_time_std_s,final_lead_speed_mean_mps,final_ego_speed_mean_mps
32.0,6.5,5.0,1,1.0,1,39.179493990344845,0.0,7.179493990344845,0.0,5.800000000000001,0.0,6.491447514370709,4.807985515022899
8.0,6.75,5.0,1,1.0,1,16.305149722687027,0.0,8.305149722687027,0.0,5.8500000000000005,0.0,6.77334469657716,4.808123301929845
8.5,6.75,5.0,1,1.0,1,17.301461315439383,0.0,8.801461315439383,0.0,5.8500000000000005,0.0,6.774673305637913,4.808364109098996
9.0,6.75,5.0,1,1.0,1,17.21835822805867,0.0,8.21835822805867,0.0,5.800000000000001,0.0,6.7562218615210075,4.808179148629792
9.5,6.75,5.0,1,1.0,1,18.297375699608796,0.0,8.797375699608796,0.0,5.8500000000000005,0.0,6.757764387510269,4.808355998705287
10.0,6.75,5.0,1,1.0,1,18.298970584715082,0.0,8.298970584715082,0.0,5.8500000000000005,0.0,6.7746789737169415,4.8080970733939
10.5,6.75,5.0,1,1.0,1,19.215424500793663,0.0,8.715424500793663,0.0,5.800000000000001,0.0,6.774093241431253,4.808183040708648
11.0,6.75,5.0,1,1.0,1,19.290342800884865,0.0,8.290342800884865,0.0,5.8500000000000005,0.0,6.757903387185006,4.808116152563789
11.5,6.75,5.0,1,1.0,1,20.30355706395959,0.0,8.803557063959591,0.0,5.8500000000000005,0.0,6.75712520892217,4.808116624595826
12.0,6.75,5.0,1,1.0,1,20.123988700223236,0.0,8.123988700223236,0.0,5.75,0.0,6.756951897401179,4.807892106930677
12.5,6.75,5.0,1,1.0,1,21.302681929354687,0.0,8.802681929354687,0.0,5.8500000000000005,0.0,6.757111797592592,4.808355984489376
13.0,6.75,5.0,1,1.0,1,21.217062019813746,0.0,8.217062019813746,0.0,5.800000000000001,0.0,6.7561574227047485,4.807807186626434
13.5,6.75,5.0,1,1.0,1,22.305355599150857,0.0,8.805355599150857,0.0,5.8500000000000005,0.0,6.773562520652796,4.808062319357707
14.0,6.75,5.0,1,1.0,1,22.303066022280102,0.0,8.303066022280102,0.0,5.8500000000000005,0.0,6.757060394858185,4.80835743271502
14.5,6.75,5.0,1,1.0,1,23.20296976011459,0.0,8.702969760114591,0.0,5.800000000000001,0.0,6.7575977204065,4.80767557128378
15.0,6.75,5.0,1,1.0,1,23.197837506546023,0.0,8.197837506546023,0.0,5.800000000000001,0.0,6.757925121566723,4.807823992326711
15.5,6.75,5.0,1,1.0,1,24.303050962353872,0.0,8.803050962353872,0.0,5.8500000000000005,0.0,6.757059780669768,4.808358862867496
16.0,6.75,5.0,1,1.0,1,24.209769445650128,0.0,8.209769445650128,0.0,5.800000000000001,0.0,6.774648036070406,4.807724692059111
16.5,6.75,5.0,1,1.0,1,25.199539644303126,0.0,8.699539644303126,0.0,5.800000000000001,0.0,6.756023971738527,4.808184796437771
17.0,6.75,5.0,1,1.0,1,25.3030222226638,0.0,8.303022222663799,0.0,5.8500000000000005,0.0,6.757058335811428,4.808352196442176
17.5,6.75,5.0,1,1.0,1,26.221416637435965,0.0,8.721416637435965,0.0,5.800000000000001,0.0,6.755954921650965,4.807816716492281
18.0,6.75,5.0,1,1.0,1,26.18543419841469,0.0,8.18543419841469,0.0,5.800000000000001,0.0,6.756640045237612,4.8082482941693785
18.5,6.75,5.0,1,1.0,1,27.298240781901946,0.0,8.798240781901946,0.0,5.8500000000000005,0.0,6.7746887558757765,4.808367927009377
19.0,6.75,5.0,1,1.0,1,27.215334288154196,0.0,8.215334288154196,0.0,5.800000000000001,0.0,6.756314462475212,4.807813856611025
19.5,6.75,5.0,1,1.0,1,28.263441468900595,0.0,8.763441468900595,0.0,5.8500000000000005,0.0,6.774838536987992,4.807918250850796
20.0,6.75,5.0,1,1.0,1,26.889396487009343,0.0,6.889396487009343,0.0,5.050000000000001,0.0,6.758543994090768,4.808051343556747
20.5,6.75,5.0,1,1.0,1,29.303128519435006,0.0,8.803128519435006,0.0,5.8500000000000005,0.0,6.757068887901646,4.808030315563547
21.0,6.75,5.0,1,1.0,1,29.177678368894867,0.0,8.177678368894867,0.0,5.800000000000001,0.0,6.757629005724021,4.8081852733327
21.5,6.75,5.0,1,1.0,1,30.29798903932422,0.0,8.797989039324221,0.0,5.8500000000000005,0.0,6.757322124783763,4.808361247420414
22.0,6.75,5.0,1,1.0,1,30.388244724611596,0.0,8.388244724611596,0.0,5.9,0.0,6.774904804829146,4.80826829096586
22.5,6.75,5.0,1,1.0,1,31.202306728782382,0.0,8.702306728782382,0.0,5.800000000000001,0.0,6.757140724745079,4.808184798586314
23.0,6.75,5.0,1,1.0,1,31.393708200170785,0.0,8.393708200170785,0.0,5.9,0.0,6.75608185906326,4.808169106085234
23.5,6.75,5.0,1,1.0,1,32.2150625566565,0.0,8.715062556656498,0.0,5.800000000000001,0.0,6.773964003369697,4.807812426183618
24.0,6.75,5.0,1,1.0,1,32.226303643430775,0.0,8.226303643430775,0.0,5.800000000000001,0.0,6.756314365906221,4.808186705092035
24.5,6.75,5.0,1,1.0,1,33.29774257764683,0.0,8.79774257764683,0.0,5.8500000000000005,0.0,6.7740345868328795,4.808358386943617
25.0,6.75,5.0,1,1.0,1,33.21661403439297,0.0,8.216614034392968,0.0,5.800000000000001,0.0,6.756179611985659,4.807813858041967
25.5,6.75,5.0,1,1.0,1,34.249203000365064,0.0,8.749203000365064,0.0,5.800000000000001,0.0,6.775010198559934,4.808184797189735
26.0,6.75,5.0,1,1.0,1,34.29092343447679,0.0,8.290923434476788,0.0,5.8500000000000005,0.0,6.774310681063325,4.8083583864972725
26.5,6.75,5.0,1,1.0,1,35.19250222980505,0.0,8.69250222980505,0.0,5.800000000000001,0.0,6.756689841037236,4.807811471794748
27.0,6.75,5.0,1,1.0,1,35.25600719161644,0.0,8.25600719161644,0.0,5.800000000000001,0.0,6.758215038594608,4.807804646093746
27.5,6.75,5.0,1,1.0,1,36.27418707000232,0.0,8.77418707000232,0.0,5.8500000000000005,0.0,6.758143265551455,4.808359339695721
28.0,6.75,5.0,1,1.0,1,36.17953865712726,0.0,8.17953865712726,0.0,5.800000000000001,0.0,6.756874381048375,4.80781147264192
28.5,6.75,5.0,1,1.0,1,37.269253175222,0.0,8.769253175221998,0.0,5.800000000000001,0.0,6.756947605266989,4.808185272473267
29.0,6.75,5.0,1,1.0,1,37.284565858361624,0.0,8.284565858361624,0.0,5.8500000000000005,0.0,6.774008840320607,4.808251573281973
29.5,6.75,5.0,1,1.0,1,38.161950253438825,0.0,8.661950253438825,0.0,5.800000000000001,0.0,6.756316950168876,4.807594029193716
30.0,6.75,5.0,1,1.0,1,38.266407600439315,0.0,8.266407600439315,0.0,5.800000000000001,0.0,6.757174103353252,4.808184797834301
30.5,6.75,5.0,1,1.0,1,39.283879894993596,0.0,8.783879894993596,0.0,5.8500000000000005,0.0,6.773401816902438,4.808357909256973
31.0,6.75,5.0,1,1.0,1,39.24459871880679,0.0,8.244598718806792,0.0,5.8500000000000005,0.0,6.7733503170023965,4.808136210518167
31.5,6.75,5.0,1,1.0,1,40.170680551674835,0.0,8.670680551674835,0.0,5.75,0.0,6.758184521040748,4.807983406990068
32.0,6.75,5.0,1,1.0,1,40.27301776221193,0.0,8.273017762211929,0.0,5.8500000000000005,0.0,6.77442846360392,4.808357909211189
8.0,7.0,5.0,1,1.0,1,17.285707913979103,0.0,9.285707913979103,0.0,5.800000000000001,0.0,7.041884801501745,4.807818625212983
8.5,7.0,5.0,1,1.0,1,18.40181325410671,0.0,9.90181325410671,0.0,5.8500000000000005,0.0,7.057203884565776,4.808436977681449
9.0,7.0,5.0,1,1.0,1,18.39031089908763,0.0,9.39031089908763,0.0,5.8500000000000005,0.0,7.058555100324106,4.808358863611585
9.5,7.0,5.0,1,1.0,1,19.28631360340417,0.0,9.786313603404171,0.0,5.800000000000001,0.0,7.041887462292401,4.808165260392287
10.0,7.0,5.0,1,1.0,1,19.277798786407224,0.0,9.277798786407224,0.0,5.800000000000001,0.0,7.059253330232134,4.807579838757662
10.5,7.0,5.0,1,1.0,1,20.389857710235137,0.0,9.889857710235137,0.0,5.8500000000000005,0.0,7.041547369040249,4.808358385970673
11.0,7.0,5.0,1,1.0,1,20.39092963933939,0.0,9.39092963933939,0.0,5.8500000000000005,0.0,7.058576633564589,4.808098029717194
11.5,7.0,5.0,1,1.0,1,21.282575843410996,0.0,9.782575843410996,0.0,5.800000000000001,0.0,7.059338206387848,4.808175713331193
12.0,7.0,5.0,1,1.0,1,21.280703806114563,0.0,9.280703806114563,0.0,5.800000000000001,0.0,7.042308238311608,4.808217240762108
12.5,7.0,5.0,1,1.0,1,22.29547166849965,0.0,9.795471668499651,0.0,5.800000000000001,0.0,7.04049138394867,4.807813379977318
13.0,7.0,5.0,1,1.0,1,22.282549718779396,0.0,9.282549718779396,0.0,5.800000000000001,0.0,7.0593424976879655,4.8081852724733185
13.5,7.0,5.0,1,1.0,1,23.385350346489233,0.0,9.885350346489233,0.0,5.8500000000000005,0.0,7.042348155280039,4.808358385924991
14.0,7.0,5.0,1,1.0,1,23.29404305626084,0.0,9.29404305626084,0.0,5.800000000000001,0.0,7.040667025236534,4.807812425599816
14.5,7.0,5.0,1,1.0,1,24.273524814434666,0.0,9.773524814434666,0.0,5.800000000000001,0.0,7.042405717151875,4.807669441483903
15.0,7.0,5.0,1,1.0,1,24.385337252039527,0.0,9.385337252039527,0.0,5.8500000000000005,0.0,7.0423481060399435,4.808357008055845
15.5,7.0,5.0,1,1.0,1,25.279224669463666,0.0,9.779224669463666,0.0,5.800000000000001,0.0,7.059740509546246,4.807818147732354
16.0,7.0,5.0,1,1.0,1,25.28696723354408,0.0,9.286967233544079,0.0,5.800000000000001,0.0,7.040506951436838,4.80818574990544
16.5,7.0,5.0,1,1.0,1,26.385307778552026,0.0,9.885307778552026,0.0,5.8500000000000005,0.0,7.042348700951941,4.808357911363148
17.0,7.0,5.0,1,1.0,1,26.283219165515206,0.0,9.283219165515206,0.0,5.800000000000001,0.0,7.042128290869329,4.807812426527129
17.5,7.0,5.0,1,1.0,1,27.264455864651502,0.0,9.764455864651502,0.0,5.800000000000001,0.0,7.040979496999667,4.808184318575761
18.0,7.0,5.0,1,1.0,1,27.385259916880848,0.0,9.385259916880848,0.0,5.8500000000000005,0.0,7.042355907349776,4.808358386268271
18.5,7.0,5.0,1,1.0,1,28.29387916638207,0.0,9.79387916638207,0.0,5.800000000000001,0.0,7.040630645195182,4.807807646900691
19.0,7.0,5.0,1,1.0,1,28.255826594668775,0.0,9.255826594668775,0.0,5.800000000000001,0.0,7.041696660245969,4.808158114704685
19.5,7.0,5.0,1,1.0,1,29.38529471533444,0.0,9.885294715334439,0.0,5.8500000000000005,0.0,7.042354062849895,4.8083607708669165
20.0,7.0,5.0,1,1.0,1,29.38369849455855,0.0,9.383698494558551,0.0,5.8500000000000005,0.0,7.042512336276219,4.808156679522931
20.5,7.0,5.0,1,1.0,1,30.25541916647841,0.0,9.755419166478411,0.0,5.800000000000001,0.0,7.042044274844369,4.808184796437718
21.0,7.0,5.0,1,1.0,1,30.3815421437395,0.0,9.381542143739502,0.0,5.8500000000000005,0.0,7.05852435658891,4.8079115818276845
21.5,7.0,5.0,1,1.0,1,31.275709489056702,0.0,9.775709489056702,0.0,5.800000000000001,0.0,7.060127496296277,4.807753774237628
22.0,7.0,5.0,1,1.0,1,31.252299805002963,0.0,9.252299805002963,0.0,5.800000000000001,0.0,7.0426803756727745,4.808184797726932
22.5,7.0,5.0,1,1.0,1,30.659695839303232,0.0,8.159695839303232,0.0,5.0,0.0,7.045089604097395,4.808437543393428
23.0,7.0,5.0,1,1.0,1,32.28610263795886,0.0,9.286102637958862,0.0,5.800000000000001,0.0,7.058755628411223,4.807849619294818
23.5,7.0,5.0,1,1.0,1,33.304875619189154,0.0,9.804875619189154,0.0,5.800000000000001,0.0,7.040627114307428,4.808184795363331
24.0,7.0,5.0,1,1.0,1,33.493640461552175,0.0,9.493640461552175,0.0,5.9,0.0,7.0406808502386795,4.80809132878212
24.5,7.0,5.0,1,1.0,1,34.283107695544544,0.0,9.783107695544544,0.0,5.800000000000001,0.0,7.041909198695924,4.807827226346229
25.0,7.0,5.0,1,1.0,1,34.3174886709306,0.0,9.3174886709306,0.0,5.800000000000001,0.0,7.040967099330082,4.808031896437032
25.5,7.0,5.0,1,1.0,1,35.484998256290154,0.0,9.984998256290154,0.0,5.9,0.0,7.040924043074206,4.808291655133171
26.0,7.0,5.0,1,1.0,1,35.281850802600545,0.0,9.281850802600545,0.0,5.800000000000001,0.0,7.040635072545878,4.807734224855593
26.5,7.0,5.0,1,1.0,1,36.33641199838129,0.0,9.836411998381287,0.0,5.800000000000001,0.0,7.0426860972537755,4.808185272043479
27.0,7.0,5.0,1,1.0,1,36.372928329936556,0.0,9.372928329936556,0.0,5.8500000000000005,0.0,7.058835281263541,4.808356480363575
27.5,7.0,5.0,1,1.0,1,37.253723582589515,0.0,9.753723582589515,0.0,5.800000000000001,0.0,7.041254495849288,4.807716560841102
28.0,7.0,5.0,1,1.0,1,37.335577228265095,0.0,9.335577228265095,0.0,5.800000000000001,0.0,7.042648904417445,4.808179075738738
28.5,7.0,5.0,1,1.0,1,38.376979980137826,0.0,9.876979980137826,0.0,5.8500000000000005,0.0,7.057817694742588,4.808359819763199
29.0,7.0,5.0,1,1.0,1,38.244570638137006,0.0,9.244570638137006,0.0,5.800000000000001,0.0,7.041615944700476,4.807719918007793
29.5,7.0,5.0,1,1.0,1,39.344294615590954,0.0,9.844294615590954,0.0,5.800000000000001,0.0,7.041571252043756,4.8081826366415585
30.0,7.0,5.0,1,1.0,1,39.37505873924672,0.0,9.375058739246718,0.0,5.8500000000000005,0.0,7.057493441253912,4.808356004302342
30.5,7.0,5.0,1,1.0,1,40.443557487428336,0.0,9.943557487428336,0.0,5.9,0.0,7.039898827965703,4.808296424800049
31.0,7.0,5.0,1,1.0,1,40.34249444195246,0.0,9.34249444195246,0.0,5.800000000000001,0.0,7.058848494161465,4.808182636961931
31.5,7.0,5.0,1,1.0,1,41.3609944847631,0.0,9.860994484763097,0.0,5.8500000000000005,0.0,7.058277373887616,4.807911104679001
32.0,7.0,5.0,1,1.0,1,39.564791991499916,0.0,7.564791991499916,0.0,5.0,0.0,7.046035338145759,4.807481973272921
8.0,7.25,5.0,1,1.0,1,18.36477360028908,0.0,10.36477360028908,0.0,5.800000000000001,0.0,7.326124805964074,4.808185750764898
8.5,7.25,5.0,1,1.0,1,19.4736482907333,0.0,10.973648290733301,0.0,5.8500000000000005,0.0,7.342825148975311,4.8078267027532595
9.0,7.25,5.0,1,1.0,1,19.35973502886719,0.0,10.359735028867188,0.0,5.800000000000001,0.0,7.326698787208616,4.807808630288758
9.5,7.25,5.0,1,1.0,1,20.356573562900905,0.0,10.856573562900905,0.0,5.800000000000001,0.0,7.343762535607396,4.8081857500129
10.0,7.25,5.0,1,1.0,1,20.347548092917606,0.0,10.347548092917606,0.0,5.800000000000001,0.0,7.344605884825468,4.807501999540044
10.5,7.25,5.0,1,1.0,1,21.482063820302034,0.0,10.982063820302034,0.0,5.8500000000000005,0.0,7.3428364925472405,4.808399395046264
11.0,7.25,5.0,1,1.0,1,21.35936530061324,0.0,10.359365300613241,0.0,5.800000000000001,0.0,7.343789714898585,4.808294562616318
11.5,7.25,5.0,1,1.0,1,22.35693154052863,0.0,10.856931540528631,0.0,5.800000000000001,0.0,7.344045472696454,4.808259203322387
12.0,7.25,5.0,1,1.0,1,22.354541180620902,0.0,10.354541180620902,0.0,5.800000000000001,0.0,7.344096609752529,4.807808141107097
12.5,7.25,5.0,1,1.0,1,21.481790844838216,0.0,8.981790844838216,0.0,5.0,0.0,7.351719044609541,4.8077315285975555
13.0,7.25,5.0,1,1.0,1,23.47315728602632,0.0,10.473157286026321,0.0,5.8500000000000005,0.0,7.3270183778530384,4.8083526681765285
13.5,7.25,5.0,1,1.0,1,24.36722935739441,0.0,10.867229357394411,0.0,5.800000000000001,0.0,7.325565583619412,4.807811472149519
14.0,7.25,5.0,1,1.0,1,24.368895261010955,0.0,10.368895261010955,0.0,5.800000000000001,0.0,7.325566904121662,4.80819448937806
14.5,7.25,5.0,1,1.0,1,25.47342749711792,0.0,10.973427497117921,0.0,5.8500000000000005,0.0,7.32698278461079,4.808358386130983
15.0,7.25,5.0,1,1.0,1,25.354170511896616,0.0,10.354170511896616,0.0,5.800000000000001,0.0,7.326821438691245,4.807602132295922
15.5,7.25,5.0,1,1.0,1,26.359948198251857,0.0,10.859948198251857,0.0,5.800000000000001,0.0,7.3254062103479765,4.808155254086742
16.0,7.25,5.0,1,1.0,1,26.358578710011642,0.0,10.358578710011642,0.0,5.800000000000001,0.0,7.344041972344455,4.808236342529494
16.5,7.25,5.0,1,1.0,1,27.357565447648355,0.0,10.857565447648355,0.0,5.800000000000001,0.0,7.326914624590851,4.807804322360353
17.0,7.25,5.0,1,1.0,1,27.35128986298718,0.0,10.35128986298718,0.0,5.800000000000001,0.0,7.3252421779754195,4.808185749797994
17.5,7.25,5.0,1,1.0,1,28.358526075960356,0.0,10.858526075960356,0.0,5.800000000000001,0.0,7.344044044664939,4.808237294766218
18.0,7.25,5.0,1,1.0,1,28.37237808986921,0.0,10.372378089869208,0.0,5.800000000000001,0.0,7.325172819971264,4.807725642372453
18.5,7.25,5.0,1,1.0,1,29.32818113380491,0.0,10.828181133804911,0.0,5.800000000000001,0.0,7.326487676772592,4.807953545054971
19.0,7.25,5.0,1,1.0,1,29.478420722364888,0.0,10.478420722364888,0.0,5.8500000000000005,0.0,7.342821946228871,4.8083588632796594
19.5,7.25,5.0,1,1.0,1,30.357990058818167,0.0,10.857990058818167,0.0,5.800000000000001,0.0,7.326786589466589,4.807806709019793
20.0,7.25,5.0,1,1.0,1,30.329480259045177,0.0,10.329480259045177,0.0,5.800000000000001,0.0,7.326859133005083,4.808185749797994
20.5,7.25,5.0,1,1.0,1,31.474227904109817,0.0,10.974227904109817,0.0,5.8500000000000005,0.0,7.34276380625251,4.80835838598212
21.0,7.25,5.0,1,1.0,1,31.35278759912748,0.0,10.352787599127481,0.0,5.800000000000001,0.0,7.34404791976579,4.807593076247352
21.5,7.25,5.0,1,1.0,1,32.32671741856503,0.0,10.826717418565032,0.0,5.800000000000001,0.0,7.327459470904706,4.808184796545203
22.0,7.25,5.0,1,1.0,1,32.58296030566588,0.0,10.582960305665878,0.0,5.9,0.0,7.343299312611885,4.808047458646052
22.5,7.25,5.0,1,1.0,1,33.36548619174378,0.0,10.865486191743777,0.0,5.800000000000001,0.0,7.342560196449404,4.807813379828461
23.0,7.25,5.0,1,1.0,1,33.23480036097622,0.0,10.234800360976223,0.0,5.75,0.0,7.343417781424567,4.807647952959233
23.5,7.25,5.0,1,1.0,1,34.47841935004252,0.0,10.978419350042522,0.0,5.8500000000000005,0.0,7.342197807105642,4.808007904354149
24.0,7.25,5.0,1,1.0,1,34.475975260516904,0.0,10.475975260516904,0.0,5.8500000000000005,0.0,7.326563974925123,4.808125685841781
24.5,7.25,5.0,1,1.0,1,35.39257016610648,0.0,10.89257016610648,0.0,5.800000000000001,0.0,7.325820104680002,4.808186705306903
25.0,7.25,5.0,1,1.0,1,35.477964043978474,0.0,10.477964043978474,0.0,5.8500000000000005,0.0,7.34215727706034,4.808355522998736
25.5,7.25,5.0,1,1.0,1,36.475408868940335,0.0,10.975408868940335,0.0,5.8500000000000005,0.0,7.3416580203419715,4.808118533808578
26.0,7.25,5.0,1,1.0,1,36.412243379527396,0.0,10.412243379527396,0.0,5.800000000000001,0.0,7.342294829805455,4.808185749797994
26.5,7.25,5.0,1,1.0,1,37.35314503372829,0.0,10.853145033728289,0.0,5.800000000000001,0.0,7.326094767561737,4.8082787808188465
27.0,7.25,5.0,1,1.0,1,37.34332978596614,0.0,10.34332978596614,0.0,5.800000000000001,0.0,7.325912134348384,4.807684154751443
27.5,7.25,5.0,1,1.0,1,38.41038726334164,0.0,10.91038726334164,0.0,5.800000000000001,0.0,7.327386514736764,4.808177449737883
28.0,7.25,5.0,1,1.0,1,38.465583040347724,0.0,10.465583040347724,0.0,5.8500000000000005,0.0,7.325761929784458,4.808359340371094
28.5,7.25,5.0,1,1.0,1,39.31895063505453,0.0,10.818950635054527,0.0,5.800000000000001,0.0,7.326482918939195,4.807813379908605
29.0,7.25,5.0,1,1.0,1,39.42103234314136,0.0,10.421032343141363,0.0,5.800000000000001,0.0,7.326166288456568,4.808183842325359
29.5,7.25,5.0,1,1.0,1,40.46257081729541,0.0,10.962570817295408,0.0,5.8500000000000005,0.0,7.341843992300545,4.808356487346104
30.0,7.25,5.0,1,1.0,1,40.31543250730058,0.0,10.315432507300578,0.0,5.800000000000001,0.0,7.325539720664416,4.8078634477234035
30.5,7.25,5.0,1,1.0,1,41.30478462580744,0.0,10.804784625807443,0.0,5.75,0.0,7.326562540036471,4.8079266737912345
31.0,7.25,5.0,1,1.0,1,41.4638425258284,0.0,10.463842525828397,0.0,5.8500000000000005,0.0,7.341531658158635,4.808335021265218
31.5,7.25,5.0,1,1.0,1,42.288689716834426,0.0,10.788689716834426,0.0,5.800000000000001,0.0,7.326277876167535,4.8078167180607725
32.0,7.25,5.0,1,1.0,1,42.41676725004012,0.0,10.416767250040117,0.0,5.800000000000001,0.0,7.342678207113213,4.807602477427897
8.0,7.5,5.0,1,1.0,1,19.434920717333625,0.0,11.434920717333625,0.0,5.800000000000001,0.0,7.610725997399032,4.807619274516511
8.5,7.5,5.0,1,1.0,1,20.42516033457222,0.0,11.925160334572219,0.0,5.800000000000001,0.0,7.612350592258497,4.807681770301546
9.0,7.5,5.0,1,1.0,1,20.571130083699476,0.0,11.571130083699476,0.0,5.8500000000000005,0.0,7.626265687613923,4.808198031421913
9.5,7.5,5.0,1,1.0,1,21.547590466653407,0.0,12.047590466653407,0.0,5.8500000000000005,0.0,7.613259609539054,4.808357432795104
10.0,7.5,5.0,1,1.0,1,21.424014610948667,0.0,11.424014610948667,0.0,5.800000000000001,0.0,7.612356990854352,4.807766669056639
10.5,7.5,5.0,1,1.0,1,22.421973139554673,0.0,11.921973139554673,0.0,5.800000000000001,0.0,7.628846806489753,4.807724366859165
11.0,7.5,5.0,1,1.0,1,22.563841713586886,0.0,11.563841713586886,0.0,5.8500000000000005,0.0,7.611074548173674,4.808355032755889
11.5,7.5,5.0,1,1.0,1,23.55298452945012,0.0,12.052984529450121,0.0,5.8500000000000005,0.0,7.612465303471847,4.807873430721992
12.0,7.5,5.0,1,1.0,1,23.420919843858943,0.0,11.420919843858943,0.0,5.800000000000001,0.0,7.628929776106453,4.807822560370105
12.5,7.5,5.0,1,1.0,1,24.550627498428234,0.0,12.050627498428234,0.0,5.8500000000000005,0.0,7.612453583480841,4.8079907384605525
13.0,7.5,5.0,1,1.0,1,24.43761014011559,0.0,11.437610140115591,0.0,5.800000000000001,0.0,7.610720650020555,4.8077666474529686
13.5,7.5,5.0,1,1.0,1,25.44018859428055,0.0,11.94018859428055,0.0,5.800000000000001,0.0,7.610816638027315,4.808175878026695
14.0,7.5,5.0,1,1.0,1,25.55126665566593,0.0,11.55126665566593,0.0,5.8500000000000005,0.0,7.612395607493644,4.808004566202206
14.5,7.5,5.0,1,1.0,1,26.436317403654684,0.0,11.936317403654684,0.0,5.800000000000001,0.0,7.611192853560438,4.807815288824024
15.0,7.5,5.0,1,1.0,1,26.28367236096549,0.0,11.28367236096549,0.0,5.75,0.0,7.629940194048247,4.807892110673139
15.5,7.5,5.0,1,1.0,1,27.550359474785125,0.0,12.050359474785125,0.0,5.8500000000000005,0.0,7.612398276590556,4.807910628411765
16.0,7.5,5.0,1,1.0,1,27.418819013545473,0.0,11.418819013545473,0.0,5.800000000000001,0.0,7.6295358241311515,4.807811474736859
16.5,7.5,5.0,1,1.0,1,28.421590903323313,0.0,11.921590903323313,0.0,5.800000000000001,0.0,7.610474745698181,4.8081852741921525
17.0,7.5,5.0,1,1.0,1,28.55456322187686,0.0,11.554563221876862,0.0,5.8500000000000005,0.0,7.612398353607784,4.80835981938547
17.5,7.5,5.0,1,1.0,1,29.44330828153369,0.0,11.943308281533689,0.0,5.800000000000001,0.0,7.610420823761273,4.807813378809629
18.0,7.5,5.0,1,1.0,1,29.273357427257928,0.0,11.273357427257928,0.0,5.75,0.0,7.628099602236985,4.8075191989800246
18.5,7.5,5.0,1,1.0,1,30.430035382318806,0.0,11.930035382318806,0.0,5.800000000000001,0.0,7.612341200753529,4.808236818865373
19.0,7.5,5.0,1,1.0,1,30.436897801332186,0.0,11.436897801332186,0.0,5.800000000000001,0.0,7.610818104242159,4.807813856977191
19.5,7.5,5.0,1,1.0,1,31.396171169719075,0.0,11.896171169719075,0.0,5.800000000000001,0.0,7.612489859681486,4.808184796437801
20.0,7.5,5.0,1,1.0,1,31.554482599284405,0.0,11.554482599284405,0.0,5.8500000000000005,0.0,7.612398448899263,4.808358864012143
20.5,7.5,5.0,1,1.0,1,32.41920009870903,0.0,11.919200098709027,0.0,5.800000000000001,0.0,7.629285410848106,4.807768527967126
21.0,7.5,5.0,1,1.0,1,32.264606510652214,0.0,11.264606510652214,0.0,5.75,0.0,7.629370373839364,4.807926196896521
21.5,7.5,5.0,1,1.0,1,33.54899847069718,0.0,12.048998470697178,0.0,5.8500000000000005,0.0,7.61271890527131,4.808353150476268
22.0,7.5,5.0,1,1.0,1,33.41500606664841,0.0,11.41500606664841,0.0,5.800000000000001,0.0,7.630052192924318,4.807807197720611
22.5,7.5,5.0,1,1.0,1,34.55426728661305,0.0,12.054267286613047,0.0,5.8500000000000005,0.0,7.627385776854544,4.808298579208231
23.0,7.5,5.0,1,1.0,1,34.43568240531778,0.0,11.435682405317777,0.0,5.800000000000001,0.0,7.61074667870889,4.807638872139788
23.5,7.5,5.0,1,1.0,1,35.423475128987576,0.0,11.923475128987576,0.0,5.800000000000001,0.0,7.628744700403401,4.807718964339878
24.0,7.5,5.0,1,1.0,1,35.316415000955146,0.0,11.316415000955146,0.0,5.75,0.0,7.627689045479044,4.807926196896521
24.5,7.5,5.0,1,1.0,1,36.42829264950034,0.0,11.928292649500342,0.0,5.800000000000001,0.0,7.6114156954888,4.80803937576779
25.0,7.5,5.0,1,1.0,1,36.42281023067574,0.0,11.422810230675744,0.0,5.800000000000001,0.0,7.612428034632954,4.807809090012385
25.5,7.5,5.0,1,1.0,1,37.33857818724716,0.0,11.838578187247158,0.0,5.75,0.0,7.613108317960951,4.8079142923015645
26.0,7.5,5.0,1,1.0,1,37.5506144832733,0.0,11.5506144832733,0.0,5.8500000000000005,0.0,7.627312265126132,4.808005520556758
26.5,7.5,5.0,1,1.0,1,38.5489361678354,0.0,12.0489361678354,0.0,5.8500000000000005,0.0,7.6269098087749665,4.8083607681770815
27.0,7.5,5.0,1,1.0,1,36.373797556540744,0.0,9.373797556540744,0.0,5.0,0.0,7.624501388770489,4.8080348158113315
27.5,7.5,5.0,1,1.0,1,39.54094400925228,0.0,12.040944009252279,0.0,5.8500000000000005,0.0,7.611364674898561,4.807925886180029
28.0,7.5,5.0,1,1.0,1,39.53291221853201,0.0,11.532912218532012,0.0,5.8500000000000005,0.0,7.62715156880846,4.808097072398028
28.5,7.5,5.0,1,1.0,1,40.49011847485932,0.0,11.990118474859322,0.0,5.800000000000001,0.0,7.611530463310357,4.80818336650471
29.0,7.5,5.0,1,1.0,1,40.54797763832917,0.0,11.547977638329172,0.0,5.8500000000000005,0.0,7.626950341132872,4.808358386428567
29.5,7.5,5.0,1,1.0,1,41.51739370027035,0.0,12.017393700270347,0.0,5.8500000000000005,0.0,7.6263604847084485,4.808137635060911
